med_earn,geometry,city_name
29471,"list(c(-87.7393343952649, -87.739221, -87.739423, -87.739767, -87.7397712548301, -87.7397712265771, -87.739767947606, -87.7397554795548, -87.7397538304597, -87.7397079081667, -87.7397012138455, -87.7396411880706, -87.7396379139665, -87.7396346412574, -87.7396220412493, -87.7396204640121, -87.7396078653739, -87.7396012445754, -87.7395886448514, -87.73958706767, -87.7395744693209, -87.739567848314, -87.7395562021115, -87.7395545524168, -87.7395431991006, -87.7395365771413, -87.7395252755508, -87.7395236988011, 
-87.7395120360068, -87.7395045348047, -87.7394977088734, -87.7394694678143, -87.7394494256099, -87.7393375033594, -87.7393343952649, 41.8459511259782, 41.845979, 41.851351, 41.858654, 41.858653937959, 41.8586529774288, 41.8585630030999, 41.8582200716629, 41.8581762644772, 41.8569178924886, 41.8567368467353, 41.8550905295421, 41.855000062036, 41.8549094842163, 41.8545652329758, 41.8545213726191, 41.854177066476, 41.8539960207374, 41.8536517713618, 41.8536079090771, 41.8532636042501, 41.8530825584802, 
41.8527622417502, 41.8527183261192, 41.8524060798375, 41.8522250340343, 41.851915148058, 41.8518712865849, 41.8515530020993, 41.8513480214728, 41.8511415072682, 41.8495995247269, 41.8495997504069, 41.8460501788731, 41.8459511259782))",chi
40784,"list(c(-87.701979, -87.701866, -87.699091, -87.697034, -87.697094, -87.697097, -87.699193, -87.701981, -87.701979, 41.913885, 41.910172, 41.910189, 41.910227, 41.913907, 41.914004, 41.913941, 41.913938, 41.913885))",chi
58750,"list(c(-87.667625, -87.66759, -87.667542, -87.667513, -87.667495, -87.666485, -87.662628, -87.662727, -87.665192, -87.667692, -87.667625, 41.908358, 41.907007, 41.905108, 41.904017, 41.903346, 41.903358, 41.903409, 41.907056, 41.910665, 41.91063, 41.908358))",chi
28510,"list(c(-87.624644, -87.624546, -87.621386, -87.618154, -87.614958, -87.615041, -87.61512, -87.619926, -87.624759, -87.624644, 41.754594, 41.75096, 41.751007, 41.751063, 41.751114, 41.754766, 41.758408, 41.758321, 41.758237, 41.754594))",chi
31334,"list(c(-87.756624, -87.756557, -87.756487, -87.75642, -87.751505, -87.746595, -87.746667, -87.746741, -87.746815, -87.746873, -87.74934, -87.75179, -87.75669, -87.756624, 41.936876, 41.935052, 41.933226, 41.931399, 41.931467, 41.931533, 41.933355, 41.935181, 41.937003, 41.938826, 41.938795, 41.938764, 41.9387, 41.936876))",chi
20734,"list(c(-87.615041, -87.614958, -87.612502, -87.608871, -87.605215, -87.605297, -87.605391, -87.609048, -87.610256, -87.612674, -87.61512, -87.615041, 41.754766, 41.751114, 41.751159, 41.751221, 41.751286, 41.754933, 41.75858, 41.758517, 41.758485, 41.758452, 41.758408, 41.754766))",chi
52991,"list(c(-87.649404, -87.649375, -87.649358, -87.649267, -87.6444, -87.644455, -87.644814, -87.645036, -87.64552, -87.646148, -87.649219, -87.64943, -87.649404, 41.944529, 41.943616, 41.942709, 41.939981, 41.940045, 41.941777, 41.943321, 41.943684, 41.944482, 41.945502, 41.94544, 41.945461, 41.944529))",chi
26776,"list(c(-87.643989, -87.643882, -87.643831, -87.643777, -87.643638, -87.643611, -87.638752, -87.637538, -87.635515, -87.634055, -87.633757, -87.634006, -87.634108, -87.635999, -87.639028, -87.639316, -87.639759, -87.644044, -87.643989, 41.748819, 41.745189, 41.743358, 41.741529, 41.737319, 41.73607, 41.7361, 41.736107, 41.7361, 41.735944, 41.737406, 41.74033, 41.743498, 41.744079, 41.743455, 41.750711, 41.750705, 41.750642, 41.748819))",chi
19870,"list(c(-87.585619461936, -87.584166, -87.579955, -87.578588, -87.57947, -87.580879, -87.585199, -87.589473, -87.590838, -87.592577, -87.596818, -87.597827, -87.605135, -87.607563, -87.607571, -87.611351, -87.612119, -87.612337, -87.617271, -87.61728, -87.6182566223109, -87.6183711954215, -87.6184817912074, -87.6186067797148, -87.6187460138224, -87.6188996366266, -87.6190674249007, -87.6192493038729, -87.6194451968774, -87.6196550267334, -87.6197805348092, -87.61982331721, -87.6198688090972, -87.6199904646598, 
-87.6200476838163, -87.620130120589, -87.6190824537236, -87.6180344483774, -87.6173476309308, -87.6172299793314, -87.6172296582908, -87.617229, -87.6172286931672, -87.6172270043504, -87.6172246368543, -87.6172282338711, -87.617228277071, -87.6172276338247, -87.6172157136371, -87.6168474266486, -87.6168324499986, -87.614397, -87.6143664671126, -87.6139861690833, -87.6138294917962, -87.6135883048394, -87.6133593015412, -87.6132927176316, -87.6129002723053, -87.612595154873, -87.5978288599116, -87.5978299818075, 
-87.5978861538993, -87.5978430141197, -87.5978345473764, -87.5978205236544, -87.5978004377602, -87.5977896905662, -87.597761560522, -87.597716326817, -87.5976486127352, -87.5976137983493, -87.5975895941932, -87.5975164530248, -87.5974158929243, -87.5973024775363, -87.5970386784027, -87.5968857803805, -87.5967605581949, -87.596671963981, -87.5966375860792, -87.5965799249497, -87.5964372955562, -87.596339397592, -87.5961721375254, -87.5960014813093, -87.5958913631954, -87.5957232014057, -87.5955166673914, 
-87.5952703556702, -87.5952330017199, -87.5951797796532, -87.5950952889412, -87.5948591380682, -87.5946730361889, -87.5945296425809, -87.5943495609454, -87.5942284988682, -87.594182934426, -87.5941023069162, -87.5939195513986, -87.5937791927216, -87.5936716123083, -87.5935550708027, -87.5933776825898, -87.593242345382, -87.5931804422249, -87.5931440475328, -87.5931158956665, -87.5930274196382, -87.5929836750455, -87.5929803810001, -87.5929518334435, -87.5928964143967, -87.592799270713, -87.5927172040904, 
-87.5925880689366, -87.5924288583722, -87.5923300533247, -87.5922549479688, -87.5921603366682, -87.5920917102107, -87.5920693928688, -87.5920251951635, -87.5919114922263, -87.5918085881635, -87.5917046262621, -87.5915322752709, -87.5914591952261, -87.5913346138476, -87.5912879834523, -87.5912336114892, -87.5911847598325, -87.5911376161526, -87.591036115472, -87.5909425182194, -87.5909049659688, -87.5908270798524, -87.5907396592488, -87.5906811412656, -87.5906619226993, -87.5906222952333, -87.5905931686419, 
-87.5905835981427, -87.5905404048355, -87.5905001397146, -87.5904693580204, -87.5904484867302, -87.5904260769509, -87.5904109295828, -87.590388367767, -87.5903448440057, -87.5903015026312, -87.5902875746694, -87.5902552124035, -87.5902481014636, -87.5902321215466, -87.5902312434513, -87.5902237275353, -87.5902077009841, -87.5901624567416, -87.5901112004967, -87.5900980415649, -87.5900560378523, -87.5900109288034, -87.5900003252176, -87.5899900136879, -87.5899685151225, -87.5899502796704, -87.5899288681977, 
-87.5899040176108, -87.5898889417345, -87.5898808833921, -87.5898762735804, -87.5898588934676, -87.589844962548, -87.5898188599733, -87.5898078622148, -87.5897996330193, -87.5897975306081, -87.5897903951389, -87.589775924849, -87.5897657364422, -87.5897638554404, -87.5897455033537, -87.5897042285339, -87.5896948714674, -87.589675263548, -87.5895790893375, -87.5894999086169, -87.5894649817097, -87.5893304687658, -87.5893116712952, -87.5892933632337, -87.5892744068405, -87.5892173301418, -87.5891953880879, 
-87.5891329034049, -87.5890456521506, -87.5889115833325, -87.5888902512519, -87.5887924366004, -87.5887823954037, -87.5887866842781, -87.5888004160955, -87.5881990317659, -87.58815591612, -87.5879322916533, -87.5878196749856, -87.5875875288047, -87.5874742459822, -87.5873044310201, -87.5871617180182, -87.587091978261, -87.58692969933, -87.5870042934084, -87.5869388547572, -87.5868941038804, -87.5868645321678, -87.5868427362769, -87.5868381042247, -87.5856720824574, -87.585619461936, 41.6447041703501, 
41.644732, 41.644731, 41.64473, 41.648374, 41.650619, 41.65566, 41.655358, 41.655586, 41.655324, 41.655729, 41.657063, 41.657321, 41.657321, 41.651856, 41.651854, 41.651843, 41.656051, 41.655792, 41.656834, 41.6565750822508, 41.6560436888546, 41.6555529740677, 41.655064215061, 41.6545776831123, 41.654093547288, 41.6536120794804, 41.6531334962411, 41.6526580206918, 41.6521859234236, 41.6519206653735, 41.6518304222981, 41.6517401411367, 41.6514987896541, 41.6513869784443, 41.6508299543188, 41.6505958881763, 
41.650373644202, 41.6502849531019, 41.6502756037329, 41.6500190179481, 41.650019, 41.6491849347053, 41.6489335037685, 41.64858558706, 41.6480560050722, 41.6480538235388, 41.6463051517066, 41.6445840193874, 41.6445844961023, 41.6445845136699, 41.6446, 41.6446000685732, 41.6446061979348, 41.6446073576195, 41.6446079884934, 41.6446085310647, 41.6446081957636, 41.6446062032355, 41.6446040328951, 41.6446360226682, 41.6447025094265, 41.6480254793027, 41.6480156529284, 41.6480137325927, 41.6479985489294, 
41.6479759167258, 41.6479621810878, 41.6479583785299, 41.6479785618994, 41.6480193486548, 41.6480499174288, 41.6480612338836, 41.6480837633362, 41.6481107277027, 41.6481355788435, 41.6482057363812, 41.6482469100584, 41.6482803571605, 41.6483039396729, 41.6483089884912, 41.6483151504612, 41.6483477721009, 41.6483722277879, 41.648415009921, 41.6484539828213, 41.6484783597346, 41.6485167444675, 41.6485638841133, 41.6486210867275, 41.6486303972005, 41.6486515162351, 41.6486745201244, 41.6487326104198, 
41.6487782880933, 41.6488071701328, 41.6488382860373, 41.6488596819811, 41.6488638348257, 41.6488689147801, 41.6488970489156, 41.6489164540914, 41.6489235557994, 41.6489207749609, 41.6489146932972, 41.6489045460565, 41.6489040376793, 41.648919007009, 41.6489234911092, 41.6489301663743, 41.6489223651008, 41.6489224536574, 41.6489231479664, 41.6489251511172, 41.6489218907124, 41.6489248198302, 41.6489290372855, 41.6489331705089, 41.6489343997313, 41.6489301283145, 41.6489166198304, 41.6489089322043, 
41.6489023665026, 41.6488830356749, 41.648849699425, 41.6488191221928, 41.6487850801629, 41.6487354478844, 41.6487077522747, 41.648659525753, 41.6486354037695, 41.6486227031657, 41.6486199727247, 41.6486023240306, 41.6485515567566, 41.6485007855534, 41.6484827047304, 41.6484593686342, 41.6484315250405, 41.6484102899059, 41.6484015484729, 41.6483793925115, 41.6483540660602, 41.6483463200374, 41.6483224395084, 41.6482984681133, 41.6482770827973, 41.6482465953984, 41.6482162627128, 41.6481971190228, 
41.6481545455477, 41.6480957546817, 41.6480402033104, 41.6480232080792, 41.6479992876857, 41.64799402745, 41.64797092649, 41.6479518201392, 41.6479372264949, 41.64793092065, 41.6478817787008, 41.6478209069297, 41.6478070452064, 41.6477688466805, 41.6477334272939, 41.6477328098505, 41.6477322491818, 41.6477181688487, 41.6476939555215, 41.6476723013387, 41.6476697255827, 41.6476698476206, 41.6476706188037, 41.647670588987, 41.6476610908925, 41.6476443700228, 41.6476170321147, 41.6476061482355, 41.6475899582258, 
41.6475882431289, 41.6475851232988, 41.6475834928555, 41.6475658631073, 41.647563984781, 41.6475499247608, 41.6475183721474, 41.6475111763007, 41.6474917841055, 41.6473980734823, 41.64732203659, 41.6472857498006, 41.6472106719718, 41.6471653782961, 41.647128430609, 41.6470842336379, 41.64700784565, 41.6469814676118, 41.6469362752734, 41.6468685286348, 41.6467613442919, 41.6467455633368, 41.6468135934207, 41.6468340561169, 41.6468555996033, 41.6468705080421, 41.6463580829328, 41.6463213035605, 41.6460673733391, 
41.6459467697378, 41.6457276917009, 41.6456078518524, 41.6454282023503, 41.6452589375187, 41.6451578768703, 41.6449531374766, 41.6449125114678, 41.6448382635138, 41.6447784753821, 41.6447349225945, 41.6446960308087, 41.6446877479823, 41.6447042301058, 41.6447041703501))",chi
34612,"list(c(-87.643316, -87.643312, -87.643211, -87.637157, -87.633446, -87.633638, -87.637344, -87.638556, -87.64341, -87.643316, 41.72511, 41.724943, 41.721503, 41.721574, 41.721637, 41.728882, 41.728851, 41.728833, 41.728769, 41.72511))",chi
48395,"list(c(-87.668208, -87.667814, -87.667497, -87.666199, -87.65967, -87.659736, -87.659784, -87.659838, -87.659866, -87.664752, -87.668417, -87.668208, 41.974366, 41.971694, 41.9689, 41.968923, 41.969025, 41.971458, 41.973245, 41.975208, 41.976323, 41.976248, 41.976191, 41.974366))",chi
37308,"list(list(c(-87.8473994994236, -87.847392, -87.8520975169569, -87.8473994994236, 41.9556700719526, 41.955758, 41.9555710044448, 41.9556700719526)), list(c(-87.8580161089934, -87.8587279408732, -87.8587084380668, -87.8586774419712, -87.8586355408138, -87.858610264958, -87.858587122258, -87.8585233675067, -87.8584461861798, -87.858345883245, -87.8582504325114, -87.8580787825354, -87.8580161089934, 41.9554459255117, 41.9566828325376, 41.9565950558387, 41.9565111192493, 41.9563858098982, 41.9562200097143, 
41.9561431851042, 41.9560050513367, 41.9558581633695, 41.955705939331, 41.9555786231546, 41.9554445993886, 41.9554459255117)), list(c(-87.8587852725242, -87.8579038467769, -87.8579261413219, -87.8581315982374, -87.8584225448033, -87.8586811361028, -87.858718145533, -87.858758265823, -87.8587819727047, -87.8587852725242, 41.9571293737626, 41.9586950408211, 41.9586594231231, 41.9583416428179, 41.957928249647, 41.9576086579175, 41.9575412482574, 41.9574160302094, 41.9572435994501, 41.9571293737626)), 
    list(c(-87.856452287328, -87.855694, -87.8557027309269, -87.8558200844411, -87.8562987022084, -87.856452287328, 41.9612732478773, 41.96262, 41.9627655190018, 41.9624146512705, 41.961590796226, 41.9612732478773)), list(c(-87.8551601817356, -87.854871, -87.8548986889233, -87.854921869218, -87.8549677243703, -87.8551601817356, 41.965469982083, 41.965993, 41.9662303888673, 41.9661357994827, 41.9659486424968, 41.965469982083)), list(c(-87.8550357507207, -87.8546799367839, -87.8547770516272, -87.8548942721049, 
    -87.8550285328598, -87.8550357507207, 41.968381975048, 41.9696080365594, 41.9694295970296, 41.9691115091095, 41.9687077098676, 41.968381975048)), list(c(-87.8541699405176, -87.85415, -87.8542293280631, -87.8541882116411, -87.8541699405176, 41.9713652943931, 41.971434, 41.9715262831113, 41.9714324183389, 41.9713652943931)), list(c(-87.8548238346165, -87.854891, -87.8549264593786, -87.8548238346165, 41.9722178681477, 41.972296, 41.9722990132704, 41.9722178681477)), list(c(-87.8576282796416, -87.859529, 
    -87.861854, -87.862278, -87.8685420103645, -87.8684816988431, -87.8680838181758, -87.8679636540051, -87.8677000057315, -87.8673439996167, -87.8671267339088, -87.8670113854864, -87.8668108221508, -87.8664589072481, -87.8660597937136, -87.8654294500652, -87.8648512969415, -87.8642741479003, -87.8640675134703, -87.8631635437193, -87.8622779892654, -87.8619021919497, -87.8618902414428, -87.8618034175672, -87.8617011368266, -87.8614484691725, -87.8613377747166, -87.8611113573084, -87.860851774526, 
    -87.8604260227783, -87.8601060458166, -87.8599095764003, -87.8597463285434, -87.8596045601862, -87.8594053476146, -87.859205965636, -87.8590295600729, -87.8589221022637, -87.85879533611, -87.8586760486151, -87.8585373316596, -87.8583869758985, -87.8578332155505, -87.8576282796416, 41.9720713276168, 41.971571, 41.973359, 41.973311, 41.973159102063, 41.9731553564087, 41.9731677681338, 41.9731707925918, 41.9731774622398, 41.9731865283667, 41.9731920674596, 41.9731951121234, 41.9731995658917, 41.9732073830126, 
    41.9732175604457, 41.9732315673109, 41.9732444124188, 41.9732607161489, 41.9732657168776, 41.9732876217932, 41.9733108308701, 41.973320676785, 41.973280617661, 41.9731259538153, 41.9729878288804, 41.9727176383564, 41.9726085668728, 41.9724193554264, 41.9722244645556, 41.9719291072633, 41.9717561937409, 41.9716652640783, 41.9715970002837, 41.9715533866856, 41.9714952096313, 41.9714599745152, 41.9714305691083, 41.9714215354489, 41.971432482893, 41.9714664016314, 41.971531771436, 41.9716143262986, 
    41.9719735573273, 41.9720713276168)), list(c(-87.8697499765646, -87.872558, -87.877226, -87.877874, -87.8778403483482, -87.877322853873, -87.8758958286925, -87.8730538406442, -87.8728534580385, -87.8726861773982, -87.87243724365, -87.8720843814519, -87.8717070797252, -87.8713888826363, -87.8710078675768, -87.870893919365, -87.8706068071348, -87.8698872622768, -87.8697499765646, 41.973129881806, 41.973064, 41.973092, 41.973039, 41.9729275204921, 41.9729404049911, 41.9729758907771, 41.9730465290065, 
    41.9730514885643, 41.9730556467424, 41.9730618380181, 41.973068626331, 41.9730783064813, 41.9730867408066, 41.9730963208418, 41.9730991818534, 41.9731063951039, 41.9731239373176, 41.973129881806)), list(c(-87.8808058714625, -87.883703, -87.884297, -87.8836149587578, -87.8816326136212, -87.8807884436262, -87.8807933757642, -87.880797929833, -87.8807981680329, -87.8808033727868, -87.8808058714625, 41.9604160880472, 41.958134, 41.957526, 41.957337652624, 41.9571114616959, 41.9572004537394, 41.9582388311765, 
    41.9590294034405, 41.9590685918229, 41.9599854554643, 41.9604160880472)))",chi
34077,"list(list(c(-87.8057483262407, -87.805748, -87.805767744466, -87.8057678117159, -87.8057677459331, -87.8057483262407, 41.9089039928251, 41.908904, 41.9093601574131, 41.9093537245264, 41.9093348984699, 41.9089039928251)), list(c(-87.8058159612537, -87.805826, -87.8058897042177, -87.8058856856087, -87.8058793572169, -87.8058727798056, -87.8058677074531, -87.8058609661812, -87.8058568463571, -87.8058509841365, -87.8058468635752, -87.8058430916186, -87.805826188022, -87.805820490144, -87.8058159612537, 
41.9104740849286, 41.910706, 41.9124965795716, 41.9123727083676, 41.9121952371665, 41.912012495056, 41.9118699363185, 41.9116757779634, 41.9115558627329, 41.9113843486433, 41.9112645714382, 41.9111560463852, 41.9107059139277, 41.9105545704449, 41.9104740849286)), list(c(-87.8059208712163, -87.806005, -87.806065, -87.8060656388612, -87.8060650530143, -87.8060606489915, -87.8060577020883, -87.8060517777162, -87.8060455299819, -87.80603960025, -87.8060339517677, -87.8060286236378, -87.806021484531, 
-87.8060203137187, -87.8060148540293, -87.8060113784595, -87.8060072584271, -87.8060050515356, -87.8059966282072, -87.8059921571813, -87.8059915215995, -87.8059852593391, -87.8059802297906, -87.8059716940019, -87.8059665533027, -87.8059619721986, -87.8059554122605, -87.8059516506166, -87.8059491880581, -87.8059448294116, -87.8059398792736, -87.8059333971047, -87.8059278555227, -87.8059208712163, 41.9134910156531, 41.916189, 41.918023, 41.9180435450135, 41.9180232005713, 41.9178708206973, 41.9177779971367, 
41.9175916915283, 41.9173953948637, 41.9172097475599, 41.9170343932474, 41.9168693570794, 41.9166475908871, 41.9166111963977, 41.9164354584657, 41.9163220224195, 41.9162154179306, 41.9161890628576, 41.9159089474613, 41.9157604086031, 41.9157392478989, 41.9155314530268, 41.9153657881084, 41.9150860555239, 41.9149205550103, 41.9147718786827, 41.9145601850424, 41.9144458162499, 41.91436109008, 41.9142122218392, 41.9140637090006, 41.9138693603654, 41.9137035283913, 41.9134910156531)), list(c(-87.8058939048962, 
-87.8059082689324, -87.8059027981157, -87.8058978747868, -87.8058939048962, 41.9126261657337, 41.9130868446158, 41.91290912047, 41.9127486694634, 41.9126261657337)), list(c(-87.8060983867387, -87.806122, -87.806162, -87.8061725806334, -87.8061693235763, -87.8061623362134, -87.8061564916417, -87.8061518764123, -87.8061475782313, -87.8061406547749, -87.8061346789668, -87.8061293035841, -87.8061223899217, -87.8061182550765, -87.8061139940996, -87.8061068935994, -87.806100435334, -87.8060983867387, 41.9190966600068, 
41.919856, 41.921074, 41.9214077947374, 41.9212872880669, 41.9210737266349, 41.9208952971799, 41.9207509018606, 41.9206168271351, 41.9203998913862, 41.9202242047176, 41.9200691857051, 41.9198556256619, 41.9197285480895, 41.9195946101729, 41.9193679589815, 41.9191616724, 41.9190966600068)), list(c(-87.8061979660925, -87.8062258771328, -87.8062265759521, -87.806219038787, -87.8062162002316, -87.8062093879621, -87.8062051492931, -87.8062008041701, -87.8061979660925, 41.9222086335553, 41.9230891240471, 
41.9230770100572, 41.922823106225, 41.9227393943719, 41.9225447964485, 41.92242136884, 41.9222929745017, 41.9222086335553)))",chi
34764,"list(c(-87.776151, -87.776089, -87.775966, -87.773533, -87.771105, -87.766246, -87.76631, -87.766372, -87.766435, -87.7665, -87.776215, -87.776151, 41.936623, 41.934795, 41.931139, 41.931174, 41.931209, 41.931277, 41.9331, 41.934928, 41.936752, 41.938575, 41.938448, 41.936623))",chi
53080,"list(c(-87.697523, -87.697515, -87.697413, -87.692843, -87.692528, -87.692591, -87.692658, -87.692738, -87.692773, -87.693964, -87.697618, -87.697523, 41.928713, 41.928466, 41.924807, 41.924852, 41.924855, 41.926671, 41.928508, 41.931393, 41.93213, 41.932124, 41.932096, 41.928713))",chi
69020,"list(c(-87.687521, -87.68741, -87.684959, -87.682519, -87.682631, -87.68264, -87.682733, -87.683871, -87.685209, -87.687642, -87.687521, 41.920984, 41.917568, 41.917615, 41.917659, 41.921082, 41.921313, 41.924145, 41.924952, 41.924932, 41.924901, 41.920984))",chi
15634,"list(c(-87.636353, -87.633763, -87.633237, -87.629357, -87.628968, -87.629094, -87.6289, -87.628996, -87.629594, -87.631504, -87.632621, -87.636251, -87.636353, 41.825408, 41.823616, 41.823623, 41.823676, 41.823681, 41.82733, 41.82767, 41.830975, 41.83097, 41.830939, 41.83094, 41.830881, 41.825408))",chi
39057,"list(c(-87.625701, -87.620846, -87.615981, -87.615889, -87.615802, -87.61576, -87.610918, -87.606037, -87.606216, -87.606318, -87.613933, -87.616074, -87.617697, -87.625792, -87.625701, 41.794643, 41.794723, 41.794801, 41.791172, 41.787523, 41.785699, 41.785788, 41.785874, 41.794965, 41.798613, 41.79845, 41.798465, 41.798436, 41.798114, 41.794643))",chi
57955,"list(c(-87.643092, -87.640044, -87.639984, -87.637262, -87.634291, -87.634382, -87.634442, -87.634478, -87.637016, -87.637445, -87.63837, -87.64322, -87.643092, 41.900413, 41.900468, 41.898905, 41.898944, 41.898982, 41.901325, 41.902884, 41.903853, 41.903811, 41.903804, 41.903793, 41.903716, 41.900413))",chi
39746,"list(c(-87.7086620025462, -87.708746, -87.709057, -87.704453, -87.699719, -87.697351, -87.694986, -87.690247, -87.690203, -87.690197, -87.690174, -87.6948417090529, -87.6948791218271, -87.6949958690879, -87.696449, -87.6964539699758, -87.6966024170723, -87.697090033154, -87.6972326583518, -87.6972528640792, -87.69959, -87.6996441355462, -87.6997978029194, -87.7001646728476, -87.7002045723778, -87.7005055088575, -87.7010767649748, -87.7017096378782, -87.7019431511874, -87.7019821680119, -87.7023257723691, 
-87.7025121236771, -87.7030158218814, -87.7034502457236, -87.7041426429323, -87.7043096219145, -87.7043176016264, -87.7086512521746, -87.7086615358199, -87.7086620025462, 42.01914388955, 42.0155, 42.011861, 42.011964, 42.012068, 42.012123, 42.012176, 42.01228, 42.016818, 42.017437, 42.019528, 42.019429785412, 42.0194289808131, 42.0194264698153, 42.019395, 42.0193948908897, 42.0193912941383, 42.0193798929471, 42.019377664833, 42.0193773492622, 42.019326, 42.0193248962034, 42.0193214084848, 42.0193100960874, 
42.0193093944048, 42.0193040999093, 42.0192934172949, 42.0192815341745, 42.0192778376675, 42.019277219992, 42.0192703767411, 42.0192660793855, 42.0192544669798, 42.0192443657195, 42.0192268683796, 42.0192305129273, 42.0192306870996, 42.019144214662, 42.0191439064753, 42.01914388955))",chi
25318,"list(c(-87.704532, -87.70444, -87.699537, -87.694627, -87.694662, -87.694715, -87.694967, -87.704646, -87.704532, 41.827166, 41.82259, 41.822689, 41.822786, 41.824614, 41.826475, 41.832279, 41.829233, 41.827166))",chi
28821,"list(c(-87.725579, -87.725546, -87.725413, -87.722978, -87.721124, -87.720365, -87.720402, -87.720655, -87.720706, -87.720829, -87.72567, -87.725579, 41.87798, 41.877087, 41.873443, 41.873462, 41.873503, 41.873515, 41.874441, 41.875799, 41.877149, 41.880788, 41.880727, 41.87798))",chi
42409,"list(c(-87.781806, -87.781539, -87.777879, -87.77422, -87.770559, -87.765712, -87.763887, -87.762007, -87.762302, -87.765964, -87.767189, -87.770847, -87.772066, -87.774501, -87.778154, -87.781651, -87.781806, 41.792349, 41.785011, 41.785082, 41.785154, 41.785226, 41.78533, 41.785555, 41.785019, 41.792736, 41.792664, 41.79264, 41.792566, 41.792542, 41.792494, 41.792419, 41.792357, 41.792349))",chi
26075,"list(c(-87.704262, -87.704211, -87.704118, -87.701651, -87.700433, -87.69799, -87.695538, -87.694315, -87.694371, -87.694482, -87.698508, -87.699397, -87.704331, -87.704262, 41.815421, 41.814113, 41.811759, 41.811797, 41.811816, 41.811855, 41.81189, 41.811913, 41.813736, 41.81736, 41.817607, 41.817064, 41.8172, 41.815421))",chi
31804,"list(c(-87.600902, -87.596041, -87.592914, -87.59295, -87.5917, -87.59145, -87.591528, -87.59306, -87.594647, -87.596204, -87.597824, -87.600459, -87.600374, -87.600983, -87.600902, 41.773188, 41.773236, 41.773268, 41.775079, 41.776918, 41.77802, 41.780566, 41.780553, 41.780537, 41.780522, 41.780504, 41.780475, 41.776836, 41.77683, 41.773188))",chi
20042,"list(c(-87.623077, -87.622997, -87.62289, -87.61805, -87.6168, -87.612513, -87.612322, -87.611395, -87.611439, -87.60986, -87.613376, -87.618262, -87.623104, -87.623077, 41.691678, 41.688956, 41.685322, 41.685375, 41.685385, 41.685432, 41.685433, 41.685442, 41.685725, 41.692771, 41.692738, 41.692652, 41.692585, 41.691678))",chi
52177,"list(c(-87.673886, -87.673843, -87.673794, -87.669049, -87.669152, -87.669258, -87.673977, -87.673886, 41.957878, 41.956067, 41.954225, 41.95429, 41.95795, 41.961592, 41.961525, 41.957878))",chi
27067,"list(c(-87.555653, -87.552582, -87.545677, -87.542919, -87.542177, -87.539326, -87.5398, -87.540583, -87.541483, -87.541497, -87.547873, -87.548499, -87.555405, -87.555653, 41.729961, 41.727747, 41.722821, 41.72286, 41.726385, 41.728639, 41.730036, 41.730524, 41.729725, 41.730201, 41.730112, 41.730105, 41.730014, 41.729961))",chi
62340,"list(c(-87.7483429996383, -87.748334, -87.748309, -87.748257, -87.747228, -87.74711, -87.738306, -87.738274, -87.734218, -87.733066, -87.731862, -87.72923, -87.728888, -87.726447096809, -87.7274507720879, -87.7275417031164, -87.7279962050708, -87.7280871624446, -87.7281781773546, -87.7283600412489, -87.7287901552376, -87.7290323026489, -87.729488032697, -87.730002982151, -87.734996138167, -87.736204, -87.7388805087343, -87.7392091542239, -87.7397276433632, -87.7399704370063, -87.7404542725419, -87.74093785465, 
-87.7411801173339, -87.7416662294782, -87.7421525447498, -87.7423953358295, -87.7434200033384, -87.7435414306721, -87.7446999432933, -87.7453105462704, -87.7453988543988, -87.745612403116, -87.7457963639363, -87.7459497955827, -87.7475318784732, -87.7476649808332, -87.7476750807391, -87.7482003601691, -87.7483429996383, 41.9972878289862, 41.993032, 41.985592, 41.983567, 41.982952, 41.982629, 41.982713, 41.986378, 41.988268, 41.989767, 41.990094, 41.993694, 41.994117, 41.9972485929135, 41.9972448293873, 
41.9972444314248, 41.9972424946075, 41.9972421498634, 41.9972417507413, 41.9972409533268, 41.9972391619982, 41.9972387388828, 41.9972392740438, 41.9972398961044, 41.9972455220705, 41.997244, 41.9972497307065, 41.9972500972827, 41.997250639152, 41.9972509065004, 41.9972514308836, 41.9972519519195, 41.9972527084729, 41.9972553250787, 41.9972579403975, 41.9972592456716, 41.997264736047, 41.9972654146015, 41.9972715808806, 41.9972748200753, 41.9972753261843, 41.9972764197209, 41.9972774163096, 41.9972781668468, 
41.997284672848, 41.9972852091378, 41.9972852606667, 41.9972874153173, 41.9972878289862))",chi
69077,"list(c(-87.677156, -87.677052, -87.672173, -87.672282, -87.672381, -87.67382, -87.677258, -87.677156, 41.899551, 41.895912, 41.895992, 41.899633, 41.903267, 41.903245, 41.903191, 41.899551))",chi
