med_earn,geometry,city_name
48814,"list(c(-93.313843, -93.310699, -93.308746, -93.303162, -93.300049, -93.299591, -93.297982, -93.296326, -93.295578, -93.290817, -93.288284, -93.281815, -93.27536, -93.274568, -93.274546, -93.275314, -93.281395, -93.288239, -93.293287, -93.293297, -93.298393, -93.304012, -93.305209, -93.307517, -93.310302, -93.309366, -93.30877, -93.307969, -93.311401, -93.312173, -93.314049, -93.313843, 44.917988, 44.915871, 44.915443, 44.915596, 44.917007, 44.917377, 44.919571, 44.923428, 44.926788, 44.926805, 44.926807, 
44.92685, 44.926888, 44.926896, 44.934124, 44.934118, 44.934105, 44.934074, 44.934078, 44.93771, 44.937706, 44.937717, 44.935901, 44.934603, 44.933628, 44.931665, 44.931375, 44.93029, 44.922894, 44.92237, 44.919174, 44.917988))",mpls
34946,"list(list(c(-93.3231918973206, -93.323138, -93.322606, -93.319433, -93.319433, -93.3232316782007, -93.3231918973206, 45.0406872621818, 45.041001, 45.042644, 45.041902, 45.0420277990207, 45.0428761761171, 45.0406872621818)), list(c(-93.3194349244507, -93.319435, -93.319443, -93.3194959456336, -93.3195027382187, -93.3194367875038, -93.3194349244507, 45.0439000832546, 45.043968, 45.047596, 45.0512462520331, 45.0512462602368, 45.0439657141443, 45.0439000832546)), list(c(-93.3150396289276, -93.314187, 
-93.3141872545352, -93.3144626001799, -93.3150396289276, 45.0512407831866, 45.051239, 45.0512397174043, 45.051240062377, 45.0512407831866)))",mpls
49612,"list(c(-93.298279, -93.295731, -93.290649, -93.288094, -93.283012, -93.277946, -93.27668, -93.276642, -93.277901, -93.288071, -93.293167, -93.298256, -93.298266, -93.298279, 44.948364, 44.948364, 44.948364, 44.948364, 44.948359, 44.948353, 44.948353, 44.951939, 44.951942, 44.95195, 44.951954, 44.951954, 44.950321, 44.948364))",mpls
79031,"list(c(-93.288052, -93.288044, -93.288073, -93.288071, -93.288055, -93.284825, -93.282964, -93.281227, -93.281533, -93.278648, -93.276604, -93.272514, -93.269073, -93.266815, -93.26535, -93.263914, -93.265188, -93.267646, -93.270341, -93.273645, -93.276375, -93.281428, -93.287994, -93.28769, -93.288238, -93.287861, -93.28863, -93.288052, 44.981436, 44.979493, 44.977656, 44.977359, 44.97493, 44.975142, 44.975328, 44.97621, 44.97893, 44.980755, 44.981598, 44.984516, 44.982147, 44.983795, 44.984749, 
44.985364, 44.986284, 44.989486, 44.990746, 44.992864, 44.99202, 44.991982, 44.991947, 44.989815, 44.988869, 44.984458, 44.984242, 44.981436))",mpls
42500,"list(c(-93.298393, -93.293297, -93.293287, -93.288239, -93.288208, -93.28817, -93.290726, -93.293259, -93.295815, -93.298355, -93.298393, 44.937706, 44.93771, 44.934078, 44.934074, 44.937717, 44.94133, 44.941332, 44.94133, 44.941328, 44.941326, 44.937706))",mpls
39777,"list(c(-93.226054, -93.223604, -93.222371, -93.217743, -93.212761, -93.212761, -93.212753, -93.212769, -93.215324, -93.219147, -93.222931, -93.228508, -93.226054, 44.930513, 44.926914, 44.92511, 44.925152, 44.925199, 44.927006, 44.930636, 44.934265, 44.934246, 44.934204, 44.934147, 44.934082, 44.930513))",mpls
40346,"list(c(-93.2571702578595, -93.257167, -93.2571748561192, -93.2571702578595, 44.8907137213766, 44.890715, 44.8907137219407, 44.8907137213766))",mpls
24032,"list(c(-93.298195, -93.29417, -93.294724, -93.297058, -93.29715, -93.288044, -93.288052, -93.28863, -93.287861, -93.288238, -93.28769, -93.287994, -93.297194, -93.29834, -93.298195, 44.984471, 44.984269, 44.983028, 44.982155, 44.980664, 44.979493, 44.981436, 44.984242, 44.984458, 44.988869, 44.989815, 44.991947, 44.991983, 44.991543, 44.984471))",mpls
97847,"list(list(c(-93.329094466508, -93.3291018654304, -93.3291083651613, -93.329094466508, 44.9181494940107, 44.9218683666351, 44.9197188612588, 44.9181494940107)), list(c(-93.329044706947, -93.3289965563494, -93.3289950059958, -93.329018, -93.329033, -93.3290866187306, -93.329044706947, 44.9125301873579, 44.905308953546, 44.9053089427071, 44.908924, 44.912529, 44.9172633239042, 44.9125301873579)))",mpls
56932,"list(c(-93.305975, -93.304443, -93.303635, -93.303612, -93.304012, -93.298393, -93.298355, -93.298317, -93.298279, -93.298266, -93.302109, -93.305019, -93.305431, -93.305481, -93.305512, -93.305975, 44.947893, 44.94474, 44.943317, 44.941341, 44.937717, 44.937706, 44.941326, 44.944691, 44.948364, 44.950321, 44.950325, 44.950481, 44.949497, 44.94849, 44.948378, 44.947893))",mpls
55915,"list(c(-93.247322, -93.247314, -93.247269, -93.247269, -93.233464, -93.232211, -93.222847, -93.217738, -93.215016, -93.218559, -93.219926, -93.222371, -93.223604, -93.227036, -93.232124, -93.232112, -93.233407, -93.237198, -93.242249, -93.246056, -93.246063, -93.247322, -93.247322, -93.247322, 44.925133, 44.923325, 44.919716, 44.916054, 44.916405, 44.916421, 44.916401, 44.916438, 44.916312, 44.919708, 44.921514, 44.92511, 44.926914, 44.92688, 44.926876, 44.925082, 44.925084, 44.925102, 44.925114, 
44.925129, 44.926931, 44.926941, 44.925148, 44.925133))",mpls
44583,"list(c(-93.247345, -93.247337, -93.242249, -93.237152, -93.237129, -93.237114, -93.247345, -93.247345, 45.016769, 45.013161, 45.013176, 45.013195, 45.016819, 45.020443, 45.020386, 45.016769))",mpls
39902,"list(c(-93.298355, -93.295815, -93.293259, -93.290726, -93.28817, -93.288139, -93.288094, -93.290649, -93.295731, -93.298279, -93.298317, -93.298355, 44.941326, 44.941328, 44.94133, 44.941332, 44.94133, 44.944736, 44.948364, 44.948364, 44.948364, 44.948364, 44.944691, 44.941326))",mpls
28914,"list(c(-93.277878, -93.27021, -93.269473, -93.269982, -93.269962, -93.269925, -93.272762, -93.275284, -93.277817, -93.277846, -93.277847, -93.277863, -93.277878, 44.955532, 44.955528, 44.956947, 44.959116, 44.960915, 44.962692, 44.962696, 44.962696, 44.962696, 44.959202, 44.959114, 44.957336, 44.955532))",mpls
52574,"list(c(-93.262642, -93.251076, -93.251128, -93.247307, -93.247269, -93.247269, -93.247314, -93.247322, -93.247322, -93.247322, -93.254929, -93.262512, -93.262535, -93.262558, -93.262611, -93.262642, 44.916107, 44.916092, 44.915512, 44.916056, 44.916054, 44.919716, 44.923325, 44.925133, 44.925148, 44.926941, 44.926935, 44.926943, 44.925139, 44.923325, 44.919716, 44.916107))",mpls
48386,"list(list(c(-93.3185249251017, -93.318527, -93.318619, -93.3186437985051, -93.3186217855723, -93.3185249251017, 45.0239704979703, 45.024094, 45.027718, 45.0286964770589, 45.0277151454113, 45.0239704979703)), list(c(-93.3187450232552, -93.318794, -93.3187954917939, -93.3187450232552, 45.0332086312078, 45.035458, 45.035457983296, 45.0332086312078)), list(c(-93.3192550992234, -93.319252, -93.319275, -93.319315, -93.323127, -93.3231875414092, -93.3231844977837, -93.3193321337732, -93.3192550992234, 45.0376248950976, 
45.037666, 45.038556, 45.040419, 45.040447, 45.0404475711574, 45.0402800895803, 45.0401926096897, 45.0376248950976)))",mpls
43047,"list(c(-93.2229619952174, -93.222961, -93.222961, -93.222954, -93.222931, -93.222878, -93.232315, -93.232338, -93.232361, -93.247139, -93.247161, -93.247176, -93.2471486324634, -93.2450744611851, -93.2450552040003, -93.2450517634528, -93.2449441533666, -93.2449439260928, -93.244450130266, -93.2444517643015, -93.2437022342829, -93.2436951331006, -93.2431453327057, -93.2431414564752, -93.2426452729264, -93.2426628008542, -93.2425335341831, -93.2425322891181, -93.242428824757, -93.242427280553, -93.2419059172267, 
-93.2419046443139, -93.2413863047169, -93.241387376407, -93.2406616553368, -93.2393491672994, -93.2381465279498, -93.2374854909699, -93.2374846582316, -93.2325573207448, -93.2325078613019, -93.2324948707646, -93.2350589132154, -93.2350688297178, -93.2322899910994, -93.2322886292534, -93.2317240255209, -93.2317179187736, -93.2272859473688, -93.2272850149175, -93.2230924678921, -93.2229655646885, -93.2229619952174, 44.8970353124284, 44.897152, 44.897449, 44.898113, 44.901758, 44.905373, 44.905338, 
44.901699, 44.899891, 44.899647, 44.897643, 44.89698, 44.8961538444972, 44.8961536523868, 44.8968213606114, 44.8970671563772, 44.897067820085, 44.8971949966648, 44.897200448856, 44.8969885664483, 44.8969931786827, 44.8973487306963, 44.897355087751, 44.8976301687328, 44.8976369839202, 44.8970818540348, 44.8970826488295, 44.8971356696891, 44.8971341876435, 44.8972468910938, 44.8972488930288, 44.8973604756565, 44.8973619341517, 44.8971192761875, 44.8971087752315, 44.8970916569256, 44.8970760435702, 
44.897064757993, 44.8969832567784, 44.897017473723, 44.8969489583612, 44.8961922091275, 44.8961781380519, 44.8950662780184, 44.8950875931305, 44.8954872364974, 44.8954905042184, 44.8968982014514, 44.8969285360968, 44.8970437153331, 44.8970355707501, 44.8970353193937, 44.8970353124284))",mpls
59534,"list(list(c(-93.2269272672633, -93.226929, -93.2269248262962, -93.2269272672633, 45.0356710063519, 45.035671, 45.0346018524192, 45.0356710063519)), list(c(-93.2269030742439, -93.226898, -93.226898, -93.226883, -93.2268757336073, -93.2268757361858, -93.2268838335998, -93.2269030742439, 45.0290291394232, 45.027729, 45.027714, 45.024097, 45.024097039464, 45.0240986302889, 45.0259165916005, 45.0290291394232)))",mpls
26184,"list(c(-93.296852, -93.296844, -93.294312, -93.29306, -93.286491, -93.284889, -93.274889, -93.275073, -93.276603, -93.278146, -93.286537, -93.290573, -93.293091, -93.296844, -93.296852, 45.018578, 45.013161, 45.013149, 45.013141, 45.013111, 45.013111, 45.013126, 45.01474, 45.017711, 45.023844, 45.023926, 45.023949, 45.023968, 45.023998, 45.018578))",mpls
57521,"list(c(-93.2957571888084, -93.295437, -93.290868, -93.289883, -93.288292, -93.299767, -93.303566, -93.308655, -93.309944, -93.318825, -93.3188269685752, -93.3188255207838, -93.3188264868685, -93.318825, -93.318825, -93.3048794490857, -93.295773988822, -93.2957571888084, 44.8906434958397, 44.891368, 44.896026, 44.897837, 44.901443, 44.901497, 44.901512, 44.901535, 44.901543, 44.901619, 44.9006010114808, 44.8980009850227, 44.895162925345, 44.894398, 44.8908118541254, 44.8907106257209, 44.8906436200605, 
44.8906434958397))",mpls
41182,"list(c(-93.26269, -93.263115, -93.247345, -93.247345, -93.237114, -93.237122, -93.237122, -93.237114, -93.23711, -93.237106, -93.24721, -93.247387, -93.249847, -93.259918, -93.259979, -93.262103, -93.262383, -93.264113, -93.26269, 45.02101, 45.016815, 45.016769, 45.020386, 45.020443, 45.023972, 45.024055, 45.02766, 45.02947, 45.035606, 45.035553, 45.035553, 45.035549, 45.035544, 45.03051, 45.029444, 45.027603, 45.027603, 45.02101))",mpls
53874,"list(c(-93.3290229309526, -93.323906, -93.322632, -93.318802, -93.318832, -93.318848, -93.318901, -93.315071, -93.314278, -93.311646, -93.312173, -93.311401, -93.307969, -93.30877, -93.309366, -93.310302, -93.307517, -93.305209, -93.304012, -93.303612, -93.303635, -93.304443, -93.305975, -93.305512, -93.305481, -93.307062, -93.310292, -93.311875, -93.318313, -93.323671, -93.325922, -93.3288464764673, -93.3288466661561, -93.3288487726463, -93.328826, -93.328826, -93.328834, -93.3289178284226, -93.3290003014258, 
-93.3290051477814, -93.329004, -93.3290112351763, -93.329022725172, -93.3290229309526, 44.9340629891331, 44.934036, 44.934151, 44.93412, 44.92868, 44.926888, 44.923336, 44.923458, 44.923294, 44.923023, 44.92237, 44.922894, 44.93029, 44.931375, 44.931665, 44.933628, 44.934603, 44.935901, 44.937717, 44.941341, 44.943317, 44.94474, 44.947893, 44.948378, 44.94849, 44.94942, 44.950605, 44.950482, 44.948358, 44.9484, 44.948497, 44.9484830168925, 44.948442545682, 44.9483462072544, 44.945808, 44.945608, 
44.945543, 44.9451878773987, 44.9414157082404, 44.9398305211861, 44.939824, 44.9378392805058, 44.9340804248928, 44.9340629891331))",mpls
79896,"list(c(-93.3288296956647, -93.32878, -93.328738, -93.328731, -93.328697, -93.3287689200783, -93.3287973675116, -93.3288249323161, -93.3288215321927, -93.3288296956647, 44.9520630736924, 44.952063, 44.958365, 44.959332, 44.965038, 44.9650242198005, 44.9617225980936, 44.9564010581728, 44.9538057015087, 44.9520630736924))",mpls
26124,"list(c(-93.270203, -93.267654, -93.265121, -93.262566, -93.262672, -93.265213, -93.267761, -93.270309, -93.270203, 44.941372, 44.941383, 44.941372, 44.941367, 44.948357, 44.948353, 44.948353, 44.948353, 44.941372))",mpls
54212,"list(list(c(-93.318825, -93.318825, -93.3188264868685, -93.3188279677947, -93.318825, 44.8908118541254, 44.894398, 44.895162925345, 44.8908118754875, 44.8908118541254)), list(c(-93.3188269685752, -93.318825, -93.318825, -93.318817, -93.321358, -93.324622803267, -93.3188295506262, -93.3188269685752, 44.9006010114808, 44.901619, 44.903427, 44.905239, 44.905256, 44.9052782921979, 44.9052374226742, 44.9006010114808)))",mpls
61083,"list(c(-93.300049, -93.298401, -93.288292, -93.288315, -93.288315, -93.288284, -93.290817, -93.295578, -93.296326, -93.297982, -93.299591, -93.300049, 44.917007, 44.915955, 44.915939, 44.919567, 44.923183, 44.926807, 44.926805, 44.926788, 44.923428, 44.919571, 44.917377, 44.917007))",mpls
51438,"list(c(-93.2008839349283, -93.203026, -93.210205, -93.212769, -93.212753, -93.212761, -93.212761, -93.217743, -93.222371, -93.219926, -93.218559, -93.215016, -93.213253, -93.210648, -93.208554, -93.206204, -93.200949, -93.198449, -93.1975914596016, -93.1974063056609, -93.1973846367565, -93.1943917005034, -93.1949471361296, -93.1956329019327, -93.1968015101877, -93.200138, -93.200584, -93.2006619380684, -93.2007809491966, -93.2009416012071, -93.2010605821682, -93.2011640159866, -93.2012309970691, 
-93.2013354091529, -93.2014148615465, -93.2014645159239, -93.201496760951, -93.2015024544732, -93.2014894217151, -93.2014494053625, -93.2013928501271, -93.2013165436336, -93.201207128832, -93.2010889356935, -93.2009324455777, -93.2007724744902, -93.2005690752487, -93.2004610806835, -93.2003409175395, -93.2000910727028, -93.2002688627723, -93.2004193251925, -93.2005547462216, -93.2006751132831, -93.2007804057159, -93.2008839349283, 44.9343029967881, 44.934349, 44.934292, 44.934265, 44.930636, 44.927006, 
44.925199, 44.925152, 44.92511, 44.921514, 44.919708, 44.916312, 44.915274, 44.912689, 44.910809, 44.909066, 44.907199, 44.905409, 44.9054099821055, 44.9054104772853, 44.9054102180106, 44.9054135900106, 44.905765060414, 44.906189732582, 44.9068912629138, 44.908665, 44.909797, 44.9107986827381, 44.9110543125912, 44.9114692164975, 44.9118471737318, 44.9122711730586, 44.9126555376374, 44.9136997205804, 44.9147450130801, 44.915674852899, 44.9167214167142, 44.9178063860326, 44.9186986690009, 44.9197450969595, 
44.9206747305616, 44.9216036526219, 44.9226475750193, 44.9235742797088, 44.9246151762747, 44.9255387078741, 44.9265755021452, 44.9270650344573, 44.9276096878834, 44.9286293269569, 44.9295972487439, 44.9305023968929, 44.9314087422903, 44.9323161576879, 44.9332245177531, 44.9343029967881))",mpls
30891,"list(c(-93.3185023926542, -93.314346, -93.312841, -93.308343, -93.301017, -93.295521, -93.295521, -93.289894, -93.288073, -93.288044, -93.29715, -93.297058, -93.294724, -93.29417, -93.298195, -93.300598, -93.308288, -93.316101, -93.318468, -93.3185017189413, -93.3185023926542, 44.9807469957769, 44.980736, 44.978675, 44.977773, 44.976047, 44.977081, 44.977216, 44.977055, 44.977656, 44.979493, 44.980664, 44.982155, 44.983028, 44.984269, 44.984471, 44.984511, 44.984511, 44.984018, 44.984051, 44.9809563617985, 
44.9807469957769))",mpls
61699,"list(c(-93.3286540045764, -93.328691, -93.328692, -93.328697, -93.328731, -93.327042, -93.326683, -93.324768, -93.324303, -93.316482, -93.30521, -93.304154, -93.301385, -93.298005, -93.294403, -93.288071, -93.288073, -93.289894, -93.295521, -93.295521, -93.301017, -93.308343, -93.312841, -93.314346, -93.3185023926542, -93.3185023967762, -93.3185139197306, -93.318524, -93.318372, -93.3185298992383, -93.318530971287, -93.3286540045764, 44.9771411192112, 44.97002, 44.966484, 44.965038, 44.959332, 44.959454, 
44.960312, 44.961342, 44.965776, 44.966545, 44.969537, 44.96945, 44.969878, 44.971496, 44.974056, 44.977359, 44.977656, 44.977055, 44.977216, 44.977081, 44.976047, 44.977773, 44.978675, 44.980736, 44.9807469957769, 44.9807457148084, 44.9793002443863, 44.97783, 44.977298, 44.9772956113113, 44.9771611175225, 44.9771411192112))",mpls
16763,"list(c(-93.2078170919885, -93.217849, -93.220073, -93.223537, -93.227043, -93.231825, -93.234781, -93.236847, -93.238159, -93.238509, -93.236618, -93.242065, -93.239944, -93.23729, -93.236718, -93.234649, -93.230851, -93.226131, -93.211423, -93.210419, -93.207672, -93.207649, -93.2076446806132, -93.2076208107031, -93.2076060131399, -93.207587, -93.207558, -93.207572820089, -93.2076080332822, -93.2076355486649, -93.2078170919885, 45.0061292315067, 45.001844, 45.001192, 45.000894, 45.001409, 45.002637, 
45.002397, 45.001015, 44.998711, 44.994561, 44.991494, 44.991493, 44.989635, 44.987934, 44.98762, 44.986482, 44.984378, 44.981735, 44.977365, 44.97676, 44.976326, 44.980331, 44.9808702944133, 44.9849052329315, 44.9856976463428, 44.988071, 44.991684, 44.9947018850985, 45.0016300528154, 45.0061311739612, 45.0061292315067))",mpls
35345,"list(c(-93.2196683741067, -93.220554, -93.226647, -93.226921, -93.237175, -93.242271, -93.247368, -93.247383, -93.247414, -93.247455, -93.247573, -93.247725, -93.247908, -93.24617, -93.243477, -93.242065, -93.236618, -93.238509, -93.238159, -93.236847, -93.234781, -93.231825, -93.227043, -93.223537, -93.220073, -93.217849, -93.2078170919885, -93.217807409581, -93.2178794023645, -93.2196683741067, 45.0132643056209, 45.01204, 45.005721, 45.005939, 45.005981, 45.005955, 45.005928, 45.002281, 44.998714, 
44.996914, 44.996277, 44.991504, 44.990896, 44.991489, 44.991493, 44.991493, 44.991494, 44.994561, 44.998711, 45.001015, 45.002397, 45.002637, 45.001409, 45.000894, 45.001192, 45.001844, 45.0061292315067, 45.0060218947565, 45.0132764135648, 45.0132643056209))",mpls
5399,"list(c(-93.245775, -93.245667, -93.241272, -93.238548, -93.236452, -93.227804, -93.225735, -93.222864, -93.221157, -93.216069, -93.214878, -93.216276, -93.218582, -93.216759, -93.217239, -93.223618, -93.226622, -93.227602, -93.232166, -93.228287, -93.222382, -93.226131, -93.230851, -93.232819, -93.2351, -93.2393, -93.24297, -93.244009, -93.242325, -93.240652, -93.239627, -93.239268, -93.241401, -93.243429, -93.245701, -93.245775, 44.9721, 44.97002, 44.97007, 44.97104, 44.969455, 44.967428, 44.966158, 
44.963818, 44.964802, 44.964607, 44.964555, 44.967337, 44.967953, 44.970055, 44.97179, 44.974316, 44.975525, 44.978489, 44.980223, 44.980461, 44.979675, 44.981735, 44.984378, 44.981895, 44.978943, 44.980596, 44.980741, 44.978864, 44.97823, 44.977363, 44.976467, 44.973257, 44.97286, 44.975497, 44.975555, 44.9721))",mpls
31270,"list(c(-93.288071, -93.277901, -93.277893, -93.277878, -93.277863, -93.282959, -93.288033, -93.288055, -93.288071, 44.95195, 44.951942, 44.953743, 44.955532, 44.957336, 44.957325, 44.95731, 44.953732, 44.95195))",mpls
34568,"list(c(-93.257124, -93.253725, -93.249835, -93.246902, -93.24456, -93.242996, -93.243477, -93.24617, -93.247908, -93.247725, -93.247573, -93.247786, -93.250206, -93.250923, -93.251689, -93.252455, -93.2541, -93.256973, -93.259985, -93.257124, 44.981865, 44.980617, 44.981331, 44.984917, 44.987877, 44.989819, 44.991493, 44.991489, 44.990896, 44.991504, 44.996277, 44.995836, 44.992634, 44.991722, 44.990727, 44.989727, 44.987799, 44.9842, 44.983041, 44.981865))",mpls
25252,"list(c(-93.252502, -93.249939, -93.247414, -93.242348, -93.238065, -93.240868, -93.241227, -93.24297, -93.244108, -93.245689, -93.24667, -93.247547, -93.24984, -93.249832, -93.252342, -93.252419, -93.252438, -93.252464, -93.252502, 44.948364, 44.948368, 44.948372, 44.948372, 44.948372, 44.951977, 44.952448, 44.955548, 44.957422, 44.959145, 44.960098, 44.960917, 44.96093, 44.959135, 44.959133, 44.955532, 44.953751, 44.951952, 44.948364))",mpls
31747,"list(c(-93.2888543028537, -93.288963, -93.299194, -93.299126, -93.299194, -93.29921, -93.299146, -93.299007, -93.299065, -93.291557, -93.288108, -93.288109, -93.286728, -93.282696, -93.283215, -93.283426, -93.2833952588117, -93.2834771691883, -93.2833589715581, -93.2832678105231, -93.2831662209459, -93.2830717990264, -93.2829480920287, -93.28283056544, -93.2826960912353, -93.2825647236663, -93.280826, -93.2822200587992, -93.2826787052413, -93.2830112714409, -93.2888543028537, 45.0511286001152, 45.051128, 
45.051136, 45.048546, 45.047527, 45.043919, 45.040911, 45.039005, 45.037659, 45.035446, 45.032723, 45.031506, 45.031513, 45.032427, 45.033452, 45.035365, 45.0354619670541, 45.0354615635622, 45.0361046424744, 45.0364444929051, 45.0367563023319, 45.0370069501888, 45.0372966340813, 45.0375423263172, 45.0377970485943, 45.0380815999243, 45.043565, 45.05113275207, 45.0511273679576, 45.051123461762, 45.0511286001152))",mpls
32270,"list(c(-93.2616848913971, -93.261681, -93.262138, -93.262604, -93.262978, -93.263123, -93.263237, -93.263359, -93.263374, -93.262878, -93.262856, -93.262779, -93.262665, -93.26733, -93.271263, -93.274744, -93.274748, -93.278099, -93.281921, -93.283195, -93.289883, -93.290868, -93.295437, -93.2957571888084, -93.2883527646131, -93.2768271432609, -93.267841586528, -93.2616848913971, 44.8907141864229, 44.8909, 44.891045, 44.89127, 44.891571, 44.891743, 44.891926, 44.892315, 44.892517, 44.892517, 44.894314, 
44.897926, 44.903414, 44.903738, 44.903103, 44.90354, 44.897877, 44.897865, 44.897854, 44.897846, 44.897837, 44.896026, 44.891368, 44.8906434958397, 44.8905885070413, 44.8906504023459, 44.8907145339471, 44.8907141864229))",mpls
32469,"list(c(-93.3187954917939, -93.318794, -93.313667, -93.308563, -93.308479, -93.305931, -93.305966, -93.300858, -93.300842, -93.298302, -93.290649, -93.288109, -93.288108, -93.291557, -93.299065, -93.306676, -93.3193855167686, -93.3193814512823, -93.319433, -93.319433, -93.322606, -93.323138, -93.3231918973206, -93.3231875414092, -93.323127, -93.319315, -93.319275, -93.319252, -93.3192550992234, -93.3192184420925, -93.3192041454047, -93.3187954972904, -93.3187954917939, 45.035457983296, 45.035458, 
45.035454, 45.03545, 45.031319, 45.031307, 45.033383, 45.033359, 45.031265, 45.031579, 45.031517, 45.031506, 45.032723, 45.035446, 45.037659, 45.039352, 45.0421595141813, 45.0420162853583, 45.0420277990207, 45.041902, 45.042644, 45.041001, 45.0406872621818, 45.0404475711574, 45.040447, 45.040419, 45.038556, 45.037666, 45.0376248950976, 45.0364029591524, 45.0354593836192, 45.0354582282621, 45.035457983296))",mpls
37531,"list(c(-93.281845, -93.28083, -93.277817, -93.277817, -93.276519, -93.274802, -93.272737, -93.269937, -93.269856, -93.269936, -93.269941, -93.269932, -93.269895, -93.270487, -93.276351, -93.277794, -93.279335, -93.281845, -93.281845, 44.967731, 44.967725, 44.967709, 44.966394, 44.966666, 44.966837, 44.966706, 44.966131, 44.968067, 44.968067, 44.968296, 44.96845, 44.968786, 44.969956, 44.972032, 44.97263, 44.969883, 44.969891, 44.967731))",mpls
52750,"list(c(-93.289883, -93.283195, -93.281921, -93.278099, -93.274748, -93.274744, -93.274662, -93.27468, -93.274629, -93.28186, -93.288292, -93.288254, -93.28828, -93.288292, -93.288292, -93.289883, 44.897837, 44.897846, 44.897854, 44.897865, 44.897877, 44.90354, 44.909253, 44.912432, 44.916047, 44.915989, 44.915939, 44.912308, 44.908288, 44.905083, 44.901443, 44.897837))",mpls
47569,"list(c(-93.288095, -93.286186, -93.285095, -93.281845, -93.281845, -93.279335, -93.277794, -93.278862, -93.280396, -93.281092, -93.281227, -93.282964, -93.284825, -93.288055, -93.288082, -93.288095, 44.968903, 44.968555, 44.968109, 44.967731, 44.969891, 44.969883, 44.97263, 44.972908, 44.974758, 44.975883, 44.97621, 44.975328, 44.975142, 44.97493, 44.969917, 44.968903))",mpls
68060,"list(c(-93.267646, -93.265188, -93.263914, -93.259985, -93.256973, -93.2541, -93.252455, -93.251689, -93.250923, -93.250206, -93.254945, -93.257893, -93.264664, -93.262482, -93.260713, -93.265308, -93.267646, 44.989486, 44.986284, 44.985364, 44.983041, 44.9842, 44.987799, 44.989727, 44.990727, 44.991722, 44.992634, 44.991013, 44.995378, 44.992706, 44.991711, 44.989092, 44.990654, 44.989486))",mpls
57538,"list(list(c(-93.3290639580726, -93.329056, -93.3290314003567, -93.3290428815703, -93.3290639580726, 44.9305870013061, 44.930587, 44.9333453686646, 44.9323725261461, 44.9305870013061)), list(c(-93.3290112351763, -93.329004, -93.3290051477814, -93.3290112351763, 44.9378392805058, 44.939824, 44.9398305211861, 44.9378392805058)), list(c(-93.3289178284226, -93.328834, -93.328826, -93.328826, -93.328904353489, -93.3289045769492, -93.3289178284226, 44.9451878773987, 44.945543, 44.945608, 44.945808, 44.9458041507827, 
44.9457939301056, 44.9451878773987)))",mpls
30934,"list(c(-93.2077338858862, -93.207726, -93.207672, -93.210419, -93.211423, -93.226131, -93.222382, -93.228287, -93.232166, -93.227602, -93.226622, -93.223618, -93.217239, -93.216759, -93.218582, -93.216276, -93.214878, -93.216069, -93.221157, -93.222864, -93.217211, -93.21494, -93.21276, -93.210028, -93.207757, -93.207768, -93.2077524036631, -93.2077550899735, -93.207743914033, -93.2077338858862, 44.9662210056202, 44.96801, 44.976326, 44.97676, 44.977365, 44.981735, 44.979675, 44.980461, 44.980223, 
44.978489, 44.975525, 44.974316, 44.97179, 44.970055, 44.967953, 44.967337, 44.964555, 44.964607, 44.964802, 44.963818, 44.959212, 44.957361, 44.956101, 44.954691, 44.953209, 44.958426, 44.9619965683221, 44.9628074076679, 44.964607059772, 44.9662210056202))",mpls
38910,"list(c(-93.288363, -93.287987, -93.287988, -93.288002, -93.282982, -93.277817, -93.277817, -93.277817, -93.28083, -93.281845, -93.285095, -93.286186, -93.288095, -93.288363, 44.967141, 44.964375, 44.964185, 44.9627, 44.962704, 44.962696, 44.966394, 44.967709, 44.967725, 44.967731, 44.968109, 44.968555, 44.968903, 44.967141))",mpls
76106,"list(c(-93.303566, -93.299767, -93.288292, -93.288292, -93.28828, -93.288254, -93.288292, -93.298401, -93.297966, -93.297981, -93.29847, -93.298477, -93.29847, -93.303551, -93.303566, 44.901512, 44.901497, 44.901443, 44.905083, 44.908288, 44.912308, 44.915939, 44.915955, 44.915108, 44.912331, 44.912334, 44.911043, 44.905106, 44.905117, 44.901512))",mpls
35833,"list(c(-93.28817, -93.284325, -93.279724, -93.277916, -93.277939, -93.277946, -93.283012, -93.288094, -93.288139, -93.28817, 44.94133, 44.941337, 44.941338, 44.941345, 44.944748, 44.948353, 44.948359, 44.948364, 44.944736, 44.94133))",mpls
70739,"list(c(-93.262665, -93.257629, -93.253845, -93.253258, -93.249302, -93.247513, -93.247322, -93.247307, -93.247307, -93.251128, -93.251076, -93.262642, -93.262642, -93.262642, -93.262642, -93.262665, 44.903414, 44.903442, 44.903431, 44.903633, 44.900874, 44.900906, 44.91066, 44.915076, 44.916056, 44.915512, 44.916092, 44.916107, 44.912483, 44.911194, 44.910679, 44.903414))",mpls
